ID;Empresa;Departamento;Municipio;Periodicidad;Año;Cubrimiento;No personas vinculadas a la labor recolección y transporte;Cantidad de residuos producidos (ton/mes);Cantidad de residuos recolectados (ton/mes);Sistema de medición de residuos;Frecuencia  modal recolección residencial (Veces/semana);Frecuencia  modal recolección comercial (Veces/semana);Frecuencia  modal recolección industrial (Veces/semana);Tipo de recolección;Fecha de cargue
20593;PACARIBE S.A E.S.P;CASANARE;CHAMEZA;Anual;2006;Toda el area urbana;1;10;10993;Pesaje;3;6;6;Mezclada;29/05/2009
20595;ALCALDIA MUNICIPAL DE CHAMEZA;SANTANDER;GUAVATA;Anual;2006;Toda el area urbana;3;12;10;Pesaje;1;1;0;Mezclada;27/05/2008
20599;MUNICIPIO DE   DE GUAVATA;SANTANDER;GUAVATA;Anual;2007;Toda el area urbana;3;2;12;Volumen;2;0;0;Separada;22/05/2008
20599;MUNICIPIO DE   DE GUAVATA;SANTANDER;GUAVATA;Anual;2008;Toda el area urbana;3;7;2;Volumen;1;1;1;Separada;17/06/2008
20599;MUNICIPIO DE   DE GUAVATA;NARINO;OLAYA HERRERA;Anual;2006;Parte del area urbana;8;84;7;Volumen;2;2;2;Mezclada;30/07/2009
20618;MUNICIPIO OLAYA HERRERA;SANTANDER;SANTA BARBARA;Anual;2006;Toda el area urbana;2;4;78;Volumen;3;3;0;Mezclada;30/07/2008
20621;UNIDAD ADMINISTRATIVA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;SANTANDER;SANTA BARBARA;Anual;2007;Toda el area urbana;2;4;4;Volumen;1;1;ND;Mezclada;21/07/2008
20621;UNIDAD ADMINISTRATIVA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;SANTANDER;SANTA BARBARA;Anual;2008;Toda el area urbana;1;4;4;Volumen;1;1;ND;Mezclada;16/12/2009
20621;UNIDAD ADMINISTRATIVA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;BOLIVAR;ARENAL;Anual;2006;Toda el area urbana;4;16;4;Volumen;1;0;0;Mezclada;16/12/2009
20622;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO Y ASEO DE ARENAL;BOLIVAR;ARENAL;Anual;2007;Toda el area urbana;4;16;16;Pesaje;2;2;0;Mezclada;15/05/2008
20622;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO Y ASEO DE ARENAL;BOLIVAR;ARENAL;Anual;2008;Toda el area urbana;4;16;16;Pesaje;2;2;0;Mezclada;12/06/2008
20622;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO Y ASEO DE ARENAL; PROVIDENCIA Y SANTA CATALINA;PROVIDENCIA;Anual;2006;Toda el area urbana;5;55;16;Volumen;2;2;2;Mezclada;28/12/2010
20623;ADMINISTRACION PUBLICA COOPERATIVA PROVIDENCE AND SANTA CATALINA CLEAN AND WITH FRESH WATER ESP.;CHOCO;QUIBDO;Anual;2006;Toda el area urbana;16;2214;55;Volumen;6;6;6;Mezclada;21/06/2010
20636;ENERGÍA TELECOMUNICACIONES ASEO Y ACUEDUCTO ETASERVICIOS S.A. E.S.P.;CHOCO;QUIBDO;Anual;2007;Toda el area urbana;16;2214;1848;Volumen;3;6;0;Mezclada;13/08/2009
20636;ENERGÍA TELECOMUNICACIONES ASEO Y ACUEDUCTO ETASERVICIOS S.A. E.S.P.;CHOCO;QUIBDO;Anual;2008;Toda el area urbana;16;2316;1848;Volumen;3;6;0;Mezclada;13/08/2009
20636;ENERGÍA TELECOMUNICACIONES ASEO Y ACUEDUCTO ETASERVICIOS S.A. E.S.P.;BOLIVAR;PINILLOS;Anual;2006;Parte del area urbana;7;8;2130;Volumen;3;6;0;Mezclada;13/08/2009
20637;UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE PINILLOS;BOLIVAR;PINILLOS;Anual;2007;Parte del area urbana;6;6;5;Volumen;ND;ND;ND;Mezclada;30/05/2008
20637;UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE PINILLOS;BOLIVAR;PINILLOS;Anual;2008;Parte del area urbana;2;32;5;Volumen;ND;ND;ND;Mezclada;10/06/2008
20637;UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE PINILLOS;HUILA;PALESTINA;Anual;2006;Toda el area urbana;2;40;16;Volumen;6;6;ND;Mezclada;29/06/2010
20637;UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE PINILLOS;ARAUCA;ARAUQUITA;Anual;2006;Toda el area urbana;3;400;40;Volumen;2;2;0;Mezclada;14/05/2008
20638;SECRETARIA DE SERVICIOS PUBLICOS DEL MUNICIPIO  DE ARAUQUITA;ARAUCA;ARAUQUITA;Anual;2007;Toda el area urbana;3;400;400;Volumen;1;3;0;Mezclada;19/06/2008
20638;SECRETARIA DE SERVICIOS PUBLICOS DEL MUNICIPIO  DE ARAUQUITA;ARAUCA;ARAUQUITA;Anual;2008;Toda el area urbana;3;156;400;Volumen;1;2;0;Mezclada;3/07/2008
20638;SECRETARIA DE SERVICIOS PUBLICOS DEL MUNICIPIO  DE ARAUQUITA;ARAUCA;FORTUL;Anual;2006;Toda el area urbana;4;37;156;Volumen;2;2;0;Mezclada;8/05/2009
20640;ALCALDIA MUNICIPAL DE FORTUL;ARAUCA;FORTUL;Anual;2007;Toda el area urbana;4;37;37;Pesaje;2;1;0;Mezclada;21/05/2008
20640;ALCALDIA MUNICIPAL DE FORTUL;ARAUCA;FORTUL;Anual;2008;Toda el area urbana;4;135;37;Pesaje;3;2;0;Mezclada;26/06/2008
20640;ALCALDIA MUNICIPAL DE FORTUL;ANTIOQUIA;CARAMANTA;Anual;2006;Toda el area urbana;6;22;135;Volumen;2;1;1;Mezclada;15/12/2009
20650;MUNICIPIO DE CARAMANTA;ANTIOQUIA;CARAMANTA;Anual;2007;Toda el area urbana;6;23;22;Volumen;2;2;0;Separada;20/01/2007
20650;MUNICIPIO DE CARAMANTA;ANTIOQUIA;CARAMANTA;Anual;2008;Toda el area urbana;5;22;22;Volumen;2;2;0;Separada;31/01/2009
20650;MUNICIPIO DE CARAMANTA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;Anual;2006;Toda el area urbana;3;156;22;Pesaje;2;2;0;Separada;26/06/2009
20651;MUNICIPIO DE SAN PEDRO DE LOS MILAGROS;HUILA;LA PLATA;Anual;2005;Toda el area urbana;10;434;156;Volumen;3;6;3;Separada;7/12/2006
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;HUILA;LA PLATA;Anual;2006;Toda el area urbana;10;459;409;Pesaje;2;4;6;Mezclada;24/10/2007
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;HUILA;NATAGA;Anual;2005;Toda el area urbana;5;17;409;Pesaje;4;2;6;Mezclada;5/02/2008
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;HUILA;PAICOL;Anual;2005;Toda el area urbana;5;40;2;Pesaje;2;2;2;Mezclada;24/10/2007
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;HUILA;TESALIA;Anual;2005;Toda el area urbana;5;94;8;Pesaje;2;2;2;Mezclada;24/10/2007
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;HUILA;TESALIA;Anual;2006;Toda el area urbana;5;115;59;Pesaje;2;2;2;Mezclada;24/10/2007
20652;BIORGANICOS DEL PAEZ S.A.  E.S.P.;META;PUERTO LOPEZ;Anual;2006;Toda el area urbana;8;270;114;Pesaje;2;2;2;Mezclada;5/02/2008
20654;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DE PUERTO LOPEZ;META;PUERTO LOPEZ;Anual;2007;Parte del area urbana;7;350;270;Pesaje;2;5;2;Mezclada;17/03/2007
20654;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DE PUERTO LOPEZ;META;PUERTO LOPEZ;Anual;2008;Toda el area urbana;8;330;240;Pesaje;2;6;0;Mezclada;31/03/2008
20654;UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DE PUERTO LOPEZ;CAQUETA;LA MONTANITA;Anual;2006;Toda el area urbana;4;10;294;Pesaje;1;6;0;Mezclada;6/04/2009
20669;SERVIMOTAÑITA S.A. E.S.P.;BOYACA;SOMONDOCO;Anual;2006;Toda el area urbana;3;16;10;Volumen;4;4;4;Mezclada;27/06/2008
20676;UNIDAD MUNICIPAL DE SERVICIOS PÚBLICOS DE SOMONDOCO ;BOYACA;SOMONDOCO;Anual;2007;Toda el area urbana;3;16;16;Volumen;2;0;0;Mezclada;27/06/2008
20676;UNIDAD MUNICIPAL DE SERVICIOS PÚBLICOS DE SOMONDOCO ;BOYACA;SOMONDOCO;Anual;2008;Toda el area urbana;3;10;16;Volumen;2;0;0;Mezclada;27/06/2008
20676;UNIDAD MUNICIPAL DE SERVICIOS PÚBLICOS DE SOMONDOCO ;MAGDALENA;PLATO;Anual;2006;Parte del area urbana;10;140;10;Volumen;2;0;0;Separada;16/06/2010
20678;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PLATO;SUCRE;OVEJAS;Anual;2006;Toda el area urbana;3;140;140;Ambas;2;2;2;Separada;28/08/2013
20679;EMPRESA MUNICIPAL DE ACUEDUCTO;ANTIOQUIA;CAREPA;Anual;2006;Toda el area urbana;4;407;140;Pesaje;3;3;1;Mezclada;17/04/2010
20681;EMPRESA DE ASEO DE CAREPA S.A.S . E.S.P.;ANTIOQUIA;CAREPA;Anual;2007;Toda el area urbana;6;707;407;Volumen;2;2;2;Mezclada;20/01/2007
20681;EMPRESA DE ASEO DE CAREPA S.A.S . E.S.P.;ANTIOQUIA;CAREPA;Anual;2008;Toda el area urbana;6;734;459;Volumen;2;2;2;Mezclada;4/07/2009
20681;EMPRESA DE ASEO DE CAREPA S.A.S . E.S.P.;BOLIVAR;CARTAGENA DE INDIAS;Anual;2006;Toda el area urbana;83;10504;546;Volumen;2;3;2;Mezclada;4/07/2009
20682;ASEO URBANO DE LA COSTA S.A. E.S.P;BOLIVAR;CARTAGENA DE INDIAS;Anual;2007;Toda el area urbana;91;12533;10504;Pesaje;3;7;6;Mezclada;15/03/2007
20682;ASEO URBANO DE LA COSTA S.A. E.S.P;BOLIVAR;CARTAGENA DE INDIAS;Anual;2008;Toda el area urbana;97;12964;12533;Pesaje;3;7;6;Mezclada;18/01/2008
20682;ASEO URBANO DE LA COSTA S.A. E.S.P;CASANARE;SACAMA;Anual;2006;Toda el area urbana;5;8;12964;Pesaje;3;6;6;Mezclada;18/06/2009
20684;MUNICIPIO DE SÁCAMA CASANARE;CASANARE;LA SALINA;Anual;2006;Toda el area urbana;4;4;8;Pesaje;2;0;0;Mezclada;18/06/2008
20685;UNIDAD DE SERVICIOS PUBLICOS DE LA SALINA CASANARE;CASANARE;LA SALINA;Anual;2007;Toda el area urbana;4;4;4;Pesaje;2;2;2;Mezclada;11/01/2008
20685;UNIDAD DE SERVICIOS PUBLICOS DE LA SALINA CASANARE;CASANARE;LA SALINA;Anual;2008;Toda el area urbana;4;5;4;Volumen;2;2;2;Mezclada;29/04/2008
20685;UNIDAD DE SERVICIOS PUBLICOS DE LA SALINA CASANARE;SUCRE;CAIMITO;Anual;2006;Parte del area urbana;1;2;5;Volumen;2;2;2;Mezclada;6/03/2009
20686;EMPRESAS PUBLICAS MUNICIPALES DE CAIMITO;CAQUETA;EL PAUJIL;Anual;2006;Parte del area urbana;9;647;2;Volumen;3;3;1;Mezclada;16/05/2008
20690;EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DEEL  PAUJIL E.S.P.;CAQUETA;MILAN;Anual;2006;Toda el area urbana;3;21;647;Volumen;1;1;0;Mezclada;8/01/2009
20696;EMPRESA DE SERVICIOS PUBLICOS DE SAN ANTONIO DE GETUCHA S.A. E.S.P;CAQUETA;MILAN;Anual;2006;Toda el area urbana;4;27;21;Pesaje;2;2;0;Mezclada;1/04/2011
20697;EMPRESA DE SERVICIOS PUBLICOS DE MILAN S.A. E.S.P.;ANTIOQUIA;SAN PEDRO DE URABA;Anual;2006;Toda el area urbana;5;128;22;Volumen;2;2;0;Mezclada;27/03/2012
20705;MUNICIPIO DE SAN PEDRO DE URABA;ANTIOQUIA;SAN PEDRO DE URABA;Anual;2007;Toda el area urbana;5;170;108;Ambas;1;3;0;Mezclada;8/05/2008
20705;MUNICIPIO DE SAN PEDRO DE URABA;ANTIOQUIA;SAN PEDRO DE URABA;Anual;2008;Toda el area urbana;5;170;158;Ambas;1;3;0;Mezclada;8/05/2008
20705;MUNICIPIO DE SAN PEDRO DE URABA;ANTIOQUIA;SAN JUAN DE URABA;Anual;2006;Toda el area urbana;3;80;158;Volumen;4;2;0;Mezclada;17/12/2013
20706;MUNICIPIO DE SAN JUAN DE URABA;ANTIOQUIA;ARBOLETES;Anual;2006;Toda el area urbana;3;150;80;Volumen;ND;ND;ND;Mezclada;1/10/2009
20708;MUNICIPIO DE ARBOLETES;SUCRE;SAN LUIS DE SINCE;Anual;2006;Toda el area urbana;10;1;90;Volumen;2;2;ND;Mezclada;28/05/2008
20709;EMPRESA MUNICIPAL DE ACUEDUCTO;SUCRE;SAN LUIS DE SINCE;Anual;2007;Toda el area urbana;5;400;1;Volumen;2;2;0;Mezclada;6/10/2008
20709;EMPRESA MUNICIPAL DE ACUEDUCTO;SUCRE;SAN LUIS DE SINCE;Anual;2008;Toda el area urbana;5;400;400;Volumen;ND;ND;ND;Separada;15/07/2011
20709;EMPRESA MUNICIPAL DE ACUEDUCTO;SUCRE;SAN LUIS DE SINCE;Anual;2009;Toda el area urbana;5;400;400;Volumen;ND;ND;ND;Separada;15/07/2011
20709;EMPRESA MUNICIPAL DE ACUEDUCTO;CAUCA;LA VEGA;Anual;2006;Toda el area urbana;3;6;400;Volumen;ND;ND;ND;Separada;15/07/2011
20711;MUNICIPIO DE LA VEGA;BOLIVAR;CLEMENCIA;Anual;2006;Toda el area urbana;8;85;6;Volumen;2;2;0;Mezclada;30/05/2008
20712;ALCALDIA MUNICIPAL DE CLEMENCIA;BOYACA;GUACAMAYAS;Anual;2006;Toda el area urbana;6;28;85;Pesaje;3;3;3;Mezclada;24/06/2008
20738;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUACAMAYAS;BOYACA;GUACAMAYAS;Anual;2007;Toda el area urbana;6;28;20;Volumen;1;1;1;Separada;22/04/2008
20738;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUACAMAYAS;BOYACA;GUACAMAYAS;Anual;2008;Toda el area urbana;5;20;20;Volumen;1;1;1;Separada;24/04/2008
20738;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUACAMAYAS;CUNDINAMARCA;GACHANCIPA;Anual;2006;Toda el area urbana;4;90;20;Volumen;ND;ND;ND;Separada;8/06/2009
20739;MUNICIPIO DE GACHANCIPA;CUNDINAMARCA;GACHANCIPA;Anual;2007;Zonas perifericas;3;95;90;Pesaje;3;3;0;Mezclada;28/04/2008
20739;MUNICIPIO DE GACHANCIPA;CUNDINAMARCA;GACHANCIPA;Anual;2008;Zonas perifericas;3;105;95;Pesaje;ND;ND;ND;Mezclada;24/10/2008
20739;MUNICIPIO DE GACHANCIPA;ANTIOQUIA;MURINDO;Anual;2006;Toda el area urbana;9;7260;105;Pesaje;ND;ND;ND;Mezclada;29/06/2009
20757;MUNICIPIO DE MURINDO ANTIOQUIA;SANTANDER;OCAMONTE;Anual;2006;Toda el area urbana;3;16;3260;Volumen;3;3;3;Mezclada;9/07/2008
20776;UNIDAD DE SERVICIOS PUBLICOS DE OCAMONTE;SANTANDER;OCAMONTE;Anual;2007;Toda el area urbana;2;16;16;Pesaje;2;0;0;Mezclada;22/06/2008
20776;UNIDAD DE SERVICIOS PUBLICOS DE OCAMONTE;SANTANDER;OCAMONTE;Anual;2008;Toda el area urbana;2;16;16;Pesaje;2;2;0;Mezclada;29/06/2008
20776;UNIDAD DE SERVICIOS PUBLICOS DE OCAMONTE;SUCRE;SANTIAGO DE TOLU;Anual;2006;Toda el area urbana;8;300;16;Pesaje;2;2;0;Mezclada;31/03/2009
20778;MUNICIPIO  SANTIAGO DE TOLU;CUNDINAMARCA;JERUSALEN;Anual;2007;Toda el area urbana;1;1;300;Ambas;5;5;1;Mezclada;27/08/2008
20799;MUNICIPIO DE JERUSALEN;CUNDINAMARCA;JERUSALEN;Anual;2008;Toda el area urbana;2;10;1;Pesaje;1;1;0;Mezclada;23/05/2008
20799;MUNICIPIO DE JERUSALEN;SANTANDER;SANTA HELENA DEL OPON;Anual;2006;Toda el area urbana;3;17;10;Volumen;1;1;0;Mezclada;14/04/2009
20807;MUNICIPIO SANTA HELENA DEL OPON;SANTANDER;SANTA HELENA DEL OPON;Anual;2007;Toda el area urbana;3;17;16;Volumen;2;2;2;Mezclada;18/06/2008
20807;MUNICIPIO SANTA HELENA DEL OPON;SANTANDER;SANTA HELENA DEL OPON;Anual;2008;Parte del area urbana;3;17;16;Volumen;2;2;2;Mezclada;19/06/2008
20807;MUNICIPIO SANTA HELENA DEL OPON;CUNDINAMARCA;UBALA;Anual;2006;Toda el area urbana;2;17;16;Volumen;1;1;1;Mezclada;24/07/2010
20808;OFICINA DE SERVICIOS PÚBLICOS DEL MUNICIPIO DE UBALÁ ;CHOCO;NUQUI;Anual;2006;Parte del area urbana;4;30;17;Pesaje;1;1;1;Mezclada;30/06/2008
20814;MUNICIPIO DE NUQUI;CHOCO;NUQUI;Anual;2007;Parte del area urbana;4;30;30;Volumen;3;3;0;Mezclada;20/02/2009
20814;MUNICIPIO DE NUQUI;CHOCO;NUQUI;Anual;2008;Parte del area urbana;4;30;30;Volumen;3;3;0;Mezclada;20/02/2009
20814;MUNICIPIO DE NUQUI;SANTANDER;EL PENON;Anual;2006;Toda el area urbana;2;16;30;Volumen;3;3;0;Mezclada;20/04/2009
20838;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;SANTANDER;EL PENON;Anual;2007;Toda el area urbana;2;16;16;Pesaje;2;2;2;Mezclada;17/06/2008
20838;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;SANTANDER;EL PENON;Anual;2008;Toda el area urbana;2;8;16;Pesaje;2;2;2;Mezclada;17/06/2008
20838;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;SANTANDER;FLORIAN;Anual;2006;Toda el area urbana;4;20;8;Pesaje;1;1;1;Mezclada;30/08/2013
20839;MUNICIPIO DE FLORIAN SANTANDER;SANTANDER;FLORIAN;Anual;2007;Toda el area urbana;4;20;19;Volumen;3;3;3;Separada;30/05/2008
20839;MUNICIPIO DE FLORIAN SANTANDER;SANTANDER;FLORIAN;Anual;2008;Toda el area urbana;4;19;19;Volumen;3;3;3;Separada;30/05/2008
20839;MUNICIPIO DE FLORIAN SANTANDER;QUINDIO;FILANDIA;Anual;2006;Toda el area urbana;8;96;19;Volumen;2;2;2;Separada;23/07/2009
20859;MUNICIPIO DE FILANDIA-QUINDIO;NORTE DE SANTANDER;LA PLAYA;Anual;2006;Toda el area urbana;1;16;95;Pesaje;4;3;0;Separada;6/06/2008
20861;ADMINISTRACIÓN PÚBLICA COOPERATIVA DE SERVICIOS PÚBLICOS DE LA PLAYA DE BELEN;LA GUAJIRA;DISTRACCION;Anual;2006;Toda el area urbana;5;560;16;Pesaje;2;0;0;Separada;23/06/2010
20867;DISTRACCION;LA GUAJIRA;DISTRACCION;Anual;2007;Toda el area urbana;9;672;560;Volumen;6;0;0;Mezclada;14/05/2008
20867;DISTRACCION;QUINDIO;SALENTO;Anual;2006;Toda el area urbana;5;57;672;Volumen;6;0;0;Mezclada;19/06/2008
20868;MUNICIPIO SALENTO;QUINDIO;SALENTO;Anual;2007;Toda el area urbana;5;58;54;Pesaje;3;3;0;Separada;11/06/2008
20868;MUNICIPIO SALENTO;QUINDIO;SALENTO;Anual;2008;Toda el area urbana;5;58;54;Pesaje;3;3;0;Separada;11/06/2008
20868;MUNICIPIO SALENTO;LA GUAJIRA;ALBANIA;Anual;2006;Toda el area urbana;12;24;54;Pesaje;3;3;0;Separada;13/05/2009
20877;ALCALDIA MUNICIPAL DE ALBANIA LA GUAJIRA;LA GUAJIRA;ALBANIA;Anual;2007;Toda el area urbana;13;357;24;Volumen;2;5;0;Mezclada;15/05/2008
20877;ALCALDIA MUNICIPAL DE ALBANIA LA GUAJIRA;BOLIVAR;ARJONA;Anual;2006;Parte del area urbana;5;4;357;Volumen;6;0;0;Mezclada;3/07/2008
20880;ARJONA;NARINO;SANTA BARBARA;Anual;2006;Parte del area urbana;3;1;3;Volumen;ND;ND;ND;Mezclada;23/08/2010
20885;MUNICIPIO DE SANTA BARBARA - NARIÑO;NORTE DE SANTANDER;TEORAMA;Anual;2006;Toda el area urbana;3;18;1;Volumen;5;0;0;Separada;28/07/2008
20892;AGUAS DE TEORAMA;BOLIVAR;ZAMBRANO;Anual;2006;Toda el area urbana;6;40;18;Volumen;1;1;1;Mezclada;26/11/2009
20894;MUNICIPIO DE ZAMBRANO;NORTE DE SANTANDER;CUCUTILLA;Anual;2007;Toda el area urbana;3;80;30;Volumen;1;1;0;Mezclada;11/06/2008
20908;UNIDAD DE SERVICIOS PUBLICOS DE CUCUTILLA;NORTE DE SANTANDER;CUCUTILLA;Anual;2008;Toda el area urbana;3;32;80;Volumen;2;2;0;Mezclada;20/05/2008
20908;UNIDAD DE SERVICIOS PUBLICOS DE CUCUTILLA;SANTANDER;LA BELLEZA;Anual;2006;Toda el area urbana;4;24;32;Volumen;2;2;0;Mezclada;6/04/2010
20909;UNIDAD DE SERVICIOS PUBLICOS DE LA BELLEZA;SANTANDER;LA BELLEZA;Anual;2007;Toda el area urbana;4;24;24;Ambas;1;0;0;Mezclada;27/05/2008
20909;UNIDAD DE SERVICIOS PUBLICOS DE LA BELLEZA;SANTANDER;LA BELLEZA;Anual;2008;Toda el area urbana;4;24;24;Ambas;1;0;0;Mezclada;9/06/2008
20909;UNIDAD DE SERVICIOS PUBLICOS DE LA BELLEZA;BOLIVAR;SANTA CATALINA;Anual;2006;Parte del area urbana;3;5;24;Ambas;0;1;0;Mezclada;15/07/2010
20925;ALCALDIA MUNICIPAL DE SANTA CATALINA;BOYACA;MONGUA;Anual;2006;Toda el area urbana;4;8;0;Volumen;ND;ND;ND;Mezclada;12/06/2008
20941;EMPRESA SOLIDARIA DE SERVICIOS PUBLICOS DE MONGUA ;BOYACA;MONGUA;Anual;2006;Toda el area urbana;4;8;8;Pesaje;1;1;1;Mezclada;15/12/2010
20941;EMPRESA SOLIDARIA DE SERVICIOS PUBLICOS DE MONGUA ;SANTANDER;CHIMA;Anual;2006;Toda el area urbana;2;8;8;Pesaje;1;1;1;Mezclada;15/12/2010
20942;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO;SANTANDER;CHIMA;Anual;2007;Toda el area urbana;2;8;8;Pesaje;1;1;0;Mezclada;15/06/2008
20942;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO;SANTANDER;CHIMA;Anual;2008;Toda el area urbana;2;16;8;Pesaje;1;1;0;Mezclada;15/06/2008
20942;UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO;NORTE DE SANTANDER;HERRAN;Anual;2006;Toda el area urbana;2;3;16;Pesaje;1;1;1;Mezclada;22/10/2009
20943;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE HERRAN;BOYACA;PACHAVITA;Anual;2006;Toda el area urbana;4;8;3;Pesaje;1;1;0;Mezclada;24/08/2011
20982;ADMINISTRACION PUBLICA COOPERATIVA DE AGUA POTABLE Y SANEAMIENTO BASICO SINAI AAA DE PACHAVITA (BOYACA);BOYACA;PACHAVITA;Anual;2007;Toda el area urbana;5;8;8;Volumen;1;1;1;Separada;22/04/2008
20982;ADMINISTRACION PUBLICA COOPERATIVA DE AGUA POTABLE Y SANEAMIENTO BASICO SINAI AAA DE PACHAVITA (BOYACA);BOYACA;PACHAVITA;Anual;2008;Toda el area urbana;3;8;8;Volumen;1;1;1;Separada;24/04/2008
20982;ADMINISTRACION PUBLICA COOPERATIVA DE AGUA POTABLE Y SANEAMIENTO BASICO SINAI AAA DE PACHAVITA (BOYACA);NARINO;MOSQUERA;Anual;2006;Toda el area urbana;4;45;8;Volumen;1;1;1;Separada;19/05/2009
20993;MUNICIPIO DE MOSQUERA NARIÑO;NARINO;MOSQUERA;Anual;2007;Toda el area urbana;3;43;35;Volumen;3;0;0;Mezclada;1/06/2008
20993;MUNICIPIO DE MOSQUERA NARIÑO;NARINO;MOSQUERA;Anual;2008;Toda el area urbana;5;44;39;Volumen;5;5;0;Mezclada;8/11/2010
20993;MUNICIPIO DE MOSQUERA NARIÑO;NARINO;RICAURTE;Anual;2006;Toda el area urbana;5;20;40;Volumen;5;5;0;Mezclada;8/11/2010
20994;ALCALDIA MUNICIPAL DE RICAURTE;NARINO;RICAURTE;Anual;2007;Toda el area urbana;5;20;20;Pesaje;2;2;2;Mezclada;30/05/2008
20994;ALCALDIA MUNICIPAL DE RICAURTE;NARINO;TAMINANGO;Anual;2006;Toda el area urbana;3;50;20;Pesaje;2;2;2;Mezclada;18/07/2008
21007;MUNICIPIO DE TAMINANGO;NARINO;TAMINANGO;Anual;2007;Toda el area urbana;3;50;50;Volumen;2;0;0;Mezclada;6/05/2008
21007;MUNICIPIO DE TAMINANGO;NARINO;TAMINANGO;Anual;2008;Toda el area urbana;3;80;50;Volumen;2;ND;ND;Mezclada;15/06/2008
21007;MUNICIPIO DE TAMINANGO;CAUCA;CORINTO;Anual;2004;Toda el area urbana;5;160;70;Volumen;2;2;2;Mezclada;13/12/2009
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2005;Toda el area urbana;5;160;160;Volumen;1;1;0;Mezclada;1/11/2011
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2006;Toda el area urbana;5;150;160;Volumen;1;1;0;Mezclada;1/11/2011
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2007;Toda el area urbana;5;150;150;Volumen;1;1;0;Mezclada;27/05/2008
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2008;Toda el area urbana;5;160;150;Volumen;1;1;0;Mezclada;28/05/2008
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2009;Toda el area urbana;5;160;160;Volumen;1;0;0;Mezclada;19/05/2009
21018;MUNICIPIO DE CORINTO CAUCA;CAUCA;CORINTO;Anual;2010;Toda el area urbana;3;160;160;Volumen;1;0;0;Mezclada;10/11/2011
21018;MUNICIPIO DE CORINTO CAUCA;SUCRE;COLOSO;Anual;2006;Toda el area urbana;3;8;160;Volumen;1;1;0;Mezclada;8/11/2011
21019;ALCALDIA MUNICIPAL DE COLOSO;SUCRE;COLOSO;Anual;2007;Toda el area urbana;4;33750;8;Volumen;1;1;0;Mezclada;19/06/2008
21019;ALCALDIA MUNICIPAL DE COLOSO;SUCRE;COLOSO;Anual;2008;Parte del area urbana;2;25;48;Volumen;1;1;0;Mezclada;19/06/2008
21019;ALCALDIA MUNICIPAL DE COLOSO;BOYACA;SIACHOQUE;Anual;2006;Toda el area urbana;2;12;25;Volumen;3;3;3;Mezclada;20/08/2015
21020;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;BOYACA;SIACHOQUE;Anual;2007;Toda el area urbana;2;12;12;Pesaje;1;1;1;Mezclada;30/04/2008
